regpatch
reg.py
regshell
regtree
reindexdb
remuxer
rename
renice
reordercap
replace
repo-add
repo-elephant
repo-remove
request-key
reset
resgen
resgen2
resize2fs
resizecons
resizepart
resolvectl
resolveip
resolve_stack_dump
rev
rfkill
rgb3toppm
rhash
ri
rifle
rlatopam
rletopnm
rlogin
rlogind
rm
rmdir
rmic
rmid
rmiregistry
rmmod
rnano
roff2dvi
roff2html
roff2pdf
roff2ps
roff2text
roff2x
roqet
rotatelogs
roundtrip
route
routel
rpcbind
rpcclient
rpcdump.py
rpcinfo
rpcmap.py
rpm
rpm2archive
rpm2cpio
rpmbuild
rpmdb
rpmextract.sh
rpmgraph
rpmkeys
rpmlua
rpmquery
rpmsign
rpmspec
rpmverify
rsh
rshd
rsvg-convert
rsync
rsync-ssl
rtacct
rtcwake
rtkitctl
rtlfw
rtmon
rtmpdump
rtmpgw
rtmpsrv
rtmpsuck
rtstat
rubberband
rubberband-r3
ruby
runcon
run-cron
run-parts
runscript
runuser
rustc
rust-demangler
rustdoc
rustfmt
rust-gdb
rust-gdbgui
rust-lldb
rview
rvim
rvlc
samba
samba_dnsupdate
samba_downgrade_db
samba-gpupdate
samba_kcc
sambaPipe.py
samba-regedit
samba_spnupdate
samba-tool
samba_upgradedns
samrdump.py
sasldblistusers2
saslpasswd2
sbcdec
sbcenc
sbcinfo
sbigtopgm
scalar
sccmap
scdoc
schemagen
sclient
scmp_sys_resolver
scncopy
scotest
scp
screen
screen-4.9.0
script
scriptlive
scriptor
scriptreplay
scrot
sd2raw
sd2svg
sd2text
sdc2csv
sdiff
sdl2-config
sdl-config
sdw2html
secretsdump.py
secret-tool
secutil
sed
semver
sendiso
sensord
sensors
sensors-conf-convert
sensors-detect
seq
seq2bseq
serdi
serialver
servertool
services.py
sessreg
setarch
setcap
setcifsacl
setfacl
setfattr
setfont
setkeycodes
setleds
setmetamode
setpci
setpriv
setreg
setsid
setterm
setvtrgb
setxkbmap
sexp-conv
sfdisk
sfdp
sftp
sfv-hash
sg
sgdisk
sgen
sgen-grep-binprot
sgitopnm
sh
sha1sum
sha224sum
sha256sum
sha384sum
sha512sum
sharesec
sharkd
shellcheck
sherlock265
shlibsign
shout
showconsolefont
showdb
showjournal
showkey
showstat4
showwal
shred
shuf
shutdown
sig-list-to-certs
signcode
sign-efi-sig-list
signtool
signver
sim_client
simple_dcraw
sim_server
sip-build
sip-distinfo
sip-install
sip-module
sip-sdist
sip-wheel
sirtopnm
site_perl
size
skdump
sktest
sl
slabtop
slapacl
slapadd
slapauth
slapcat
slapd
slapdn
slapindex
slapmodify
slappasswd
slapschema
slaptest
slattach
sldtoppm
sleep
slencheck
sln
slop
smb2-quota
smbcacls
smbclient
smbclient.py
smbcontrol
smbcquotas
smbd
smbexec.py
smbget
smbinfo
smbpasswd
smbpasswd.py
smbrelayx.py
smbserver.py
smbspool
smbstatus
smbtar
smbtorture
smbtree
smproxy
sn
snap_scheduler.py
sndfile-cmp
sndfile-concat
sndfile-convert
sndfile-deinterleave
sndfile-info
sndfile-interleave
sndfile-metadata-get
sndfile-metadata-set
sndfile-play
sndfile-salvage
sniffer.py
sniff.py
soapsuds
soelim
soffice
sordi
sord_validate
sort
sotruss
soundstretch
source-highlight
source-highlight-esc.sh
source-highlight-settings
spa-acp-tool
spa-inspect
spa-json-dump
spa-monitor
spa-resample
spctoppm
speaker-test
speexdec
speexenc
spellout
spirv-as
spirv-cfg
spirv-dis
spirv-lesspipe.sh
spirv-link
spirv-lint
spirv-opt
spirv-reduce
spirv-remap
spirv-val
split
split.py
spottopgm
sprof
sputoppm
sqldiff
sqlite3
sqlmetal
sqlsharp
src2man
src-hilite-lesspipe.sh
srftopam
srptool
srt-ffplay
srt-file-transmit
srt-live-transmit
srt-tunnel
ss
sserver
ssh
ssh-add
ssh-agent
ssh-copy-id
sshd
ssh-keygen
ssh-keyscan
ssltap
sst_dump
st4topgm
startx
stat
stdbuf
stest
stl2gts
stream
strings
strip
stty
stunbdc
stund
su
substrings.pl
sudo
sudoedit
sudo_logsrvd
sudoreplay
sudo_sendlog
suexec
sulogin
sum
sunicontopnm
svcutil
svgtopam
svlc
svn
svnadmin
svnbench
svndumpfilter
svnfsfs
svnlook
svnmucc
svnrdump
svnserve
svnsync
svnversion
SvtAv1DecApp
SvtAv1EncApp
SvtHevcEncApp
swaplabel
swapoff
swapon
switch_root
sxpm
symkeyutil
sync
synclient
syncqt.pl
syncqt.pl-qt5
syndaemon
syscse
sysctl
systemctl
systemd-analyze
systemd-ask-password
systemd-cat
systemd-cgls
systemd-cgtop
systemd-creds
systemd-cryptenroll
systemd-delta
systemd-detect-virt
systemd-dissect
systemd-escape
systemd-firstboot
systemd-hwdb
systemd-id128
systemd-inhibit
systemd-machine-id-setup
systemd-mount
systemd-notify
systemd-nspawn
systemd-path
systemd-repart
systemd-resolve
systemd-run
systemd-socket-activate
systemd-stdio-bridge
systemd-sysext
systemd-sysusers
systemd-tmpfiles
systemd-tty-ask-password-agent
systemd-umount
systool
tabs
tac
taglib-config
tail
talk
talkd
tar
taskset
tbl
tc
tcat
tclsh
tclsh8.6
tdbbackup
tdbdump
tdbrestore
tdbtool
tee
telnet
telnetd
test
test-connect-t
testlibraw
testparm
testpkg
test-runner
texi2any
texi2dvi
texi2pdf
texindex
text2pcap
tfmtodit
tgatoppm
thin_check
thin_delta
thin_dump
thinkjettopbm
thin_ls
thin_metadata_pack
thin_metadata_size
thin_metadata_unpack
thin_repair
thin_restore
thin_rmap
thin_trim
tic
ticketConverter.py
ticketer.py
tiff2bw
tiff2pdf
tiff2ps
tiff2rgba
tiffcmp
tiffcp
tiffcrop
tiffdither
tiffdump
tiffgt
tiffinfo
tiffmedian
tiffset
tiffsplit
tifftopnm
tificc
tiger-hash
timedatectl
timelineeditor
timeout
tipc
tjbench
tload
tnameserv
toast
toe
top
tor
tor-browser
tor-gencert
torify
tor-print-ed-signing-cert
tor-resolve
touch
touchpad-edge-detector
tput
tr
tracegen
tracegen-qt5
tracepath
tracker3
transform
transicc
transist.flt
tred
tree-sitter
trietool
trietool-0.2
troff
true
truncate
trust
tsc
ts_calibrate
ts_conf
tset
ts_finddev
tshark
ts_harvest
tsort
ts_print
ts_print_mt
ts_print_raw
tsserver
ts_test
ts_test_mt
ts_uinput
ts_verify
tth-hash
tty
tune2fs
tv_combo
tv_ctrlpt
tv_device
twolame
twopi
txt2man
tzselect
uclampset
uconv
ucs2any
udevadm
udisksctl
ueberzug
uic
uic3-qt4
uic-qt4
uic-qt5
ul
ulockmgr_server
umount
umount.udisks2
uname
uname26
unclutter
uncompress
unexpand
unflatten
unicode_start
unicode_stop
uniq
unix_chkpwd
unixcmd
unix_update
unlink
unlz4
unlzma
unmunch
unopkg
unpack200
unprocessed_raw
unshare
unterm
untoast
unxz
unzip
unzipsfx
unzstd
update-alternatives
update-ca-trust
updatedb
update-desktop-database
update-mime-database
update-pciids
updpkgsums
upower
uptime
usb-devices
usbhid-dump
usbmuxd
usbredirect
useradd
userdbctl
userdel
usermod
users
utmpdump
uuclient
uuidd
uuidgen
uuidparse
uuserver
v4l2-compliance
v4l2-ctl
v4l2-dbg
v4l2-sysfs-path
vacuumdb
vala
vala-0.56
valac
valac-0.56
valadoc
valadoc-0.56
vala-gen-introspect
vala-gen-introspect-0.56
validate-pyproject
vapigen
vapigen-0.56
variety
vbc
vbltest
vdcomp
vde_autolink
vdecmd
vde_cryptcab
vde_over_ns
vde_pcapplug
vde_plug
vde_plug2tap
vde_router
vde_switch
vdeterm
vdir
vdpa
vendor_perl
vercmp
veritysetup
vgcfgbackup
vgcfgrestore
vgchange
vgck
vgconvert
vgcreate
vgdisplay
vgexport
vgextend
vgimport
vgimportclone
vgimportdevices
vgmerge
vgmknodes
vgreduce
vgremove
vgrename
vgs
vgscan
vgsplit
vi
vigr
vim
vimdiff
vimdot
vimtutor
vipw
virgl_test_server
visualinfo
visudo
vlc
vlc-wrapper
vlock
vmaf
vmafossexec
vmstat
volume_key
vpxdec
vpxenc
vsd2raw
vsd2text
vsd2xhtml
vsftpd
vss2raw
vss2text
vss2xhtml
vstp
vte-2.91
vterm-ctrl
vterm-dump
w
w3m
w3mman
wall
watch
watchgnupg
wavpack
wayland-scanner
wbinfo
wbmptopbm
wc
wdctl
web-greeter
webpinfo
webpmux
webpng
wget
whatis
wheel
whereis
which
whirlpool-hash
who
whoami
wildmidi
winbindd
winicontopam
winicontoppm
winpr-hash
winpr-makecert
wipefs
wirefilter
wireplumber
wireshark
wish
wish8.6
wks2csv
wks2raw
wks2text
wlfreerdp
wmiexec.py
wmipersist.py
wmiquery.py
woff2_compress
woff2_decompress
woff2_info
wordforms
wordlist2hunspell
wpctl
wpd2html
wpd2raw
wpd2text
wpexec
wpg2raw
wpg2svg
wpg2svgbatch.pl
wps2html
wps2raw
wps2text
write
wrjpgcom
wsdl
wsdl2
wsgen
wsimport
wsrep_sst_backup
wsrep_sst_common
wsrep_sst_mariabackup
wsrep_sst_mysqldump
wsrep_sst_rsync
wsrep_sst_rsync_wan
wvgain
wvtag
wvunpack
wx-config
wxrc
wxrc-3.2
X
x11perf
x11perfcomp
x264
x265
x86_64
x86_64-linux-gnu-c++
x86_64-linux-gnu-g++
x86_64-linux-gnu-gcc
x86_64-linux-gnu-gcc-ar
x86_64-linux-gnu-gcc-nm
x86_64-linux-gnu-gcc-ranlib
x86_64-pc-linux-gnu-c++
x86_64-pc-linux-gnu-g++
x86_64-pc-linux-gnu-gcc
x86_64-pc-linux-gnu-gcc-12.2.1
x86_64-pc-linux-gnu-gcc-ar
x86_64-pc-linux-gnu-gcc-nm
x86_64-pc-linux-gnu-gcc-ranlib
x86_64-pc-linux-gnu-pkg-config
xargs
xauth
xbacklight
xbmtopbm
xbrlapi
xbuild
xcalc
xclip
xclip-copyfile
xclip-cutfile
xclip-pastefile
xcmap
xcmsdb
xcursorgen
xdg-dbus-proxy
xdg-desktop-icon
xdg-desktop-menu
xdg-email
xdg-icon-resource
xdg-mime
xdg-open
xdg-screensaver
xdg-settings
xdg-user-dir
xdg-user-dirs-update
xdotool
xdpr
xdpyinfo
xdriinfo
Xephyr
xev
xfreerdp
xfs_admin
xfs_bmap
xfs_copy
xfs_db
xfs_estimate
xfs_freeze
xfs_fsr
xfs_growfs
xfs_info
xfs_io
xfs_logprint
xfs_mdrestore
xfs_metadump
xfs_mkfile
xfs_ncheck
xfs_quota
xfs_repair
xfs_rtcp
xfs_scrub
xfs_scrub_all
xfs_spaceman
xgamma
xgettext
xhost
ximtoppm
xinit
xinput
xjc
xkbbell
xkbcli
xkbcomp
xkbevd
xkbvleds
xkbwatch
xkill
xlsatoms
xlsclients
xminicom
xml2-config
xmlcatalog
xmllint
xmlpatterns-qt4
xmlpatternsvalidator-qt4
xmlsec1
xmlsec1-config
xmlwf
xmodmap
Xnest
Xorg
xpmtoppm
xpr
xprop
xpstojpeg
xpstopdf
xpstopng
xpstops
xpstosvg
xrandr
xrdb
xreader
xreader-previewer
xreader-thumbnailer
xrefresh
xsd
xset
xsetroot
xslt-config
xsltproc
xtables-legacy-multi
xtables-monitor
xtables-nft-multi
xtotroff
xtrace
xv
Xvfb
xvfb-run
xvinfo
xvminitoppm
xvpictoppm
Xwayland
xwd
xwdtopnm
xwininfo
xwud
xxd
xxh128sum
xxh32sum
xxh64sum
xxhsum
xz
xzcat
xzcmp
xzdec
xzdiff
xzegrep
xzfgrep
xzgrep
xzless
xzmore
y4mblack
y4mcolorbars
y4mdenoise
y4mhist
y4minterlace
y4mivtc
y4mscaler
y4mshift
y4mspatialfilter
y4mstabilizer
y4mtopnm
y4mtoppm
y4mtoyuv
y4munsharp
yacc
yarn
yarnpkg
yat2m
yay
ybmtopbm
yes
ypipe
yuv2lav
yuv4mpeg
yuvconvert
yuvcorrect
yuvcorrect_tune
yuvdeinterlace
yuvdenoise
yuv-distortion
yuvfps
yuvinactive
yuvkineco
yuvmedianfilter
yuvscaler
yuvsplittoppm
yuvtoppm
yuvycsnoise
yuy2topam
yuyvtoy4m
ZamAutoSat
ZaMaximX2
ZamComp
ZamCompX2
ZamDelay
ZamDynamicEQ
ZamEQ2
ZamGate
ZamGateX2
ZamGEQ31
ZamGrains
ZamHeadX2
ZamPhono
ZamTube
ZaMultiComp
ZaMultiCompX2
ZamVerb
zbarcam
zbarcam-gtk
zbarcam-qt
zbarimg
zcat
zcmp
zdiff
zdump
zegrep
zeisstopnm
zenity
zfgrep
zforce
zgrep
zic
zip
zipcloak
zipcmp
zipgrep
zipinfo
zipmerge
zipnote
zipsplit
ziptool
zless
zmf2raw
zmf2svg
zmore
znew
zramctl
zsoelim
zstd
zstdcat
zstdgrep
zstdless
zstdmt
zvbi-atsc-cc
zvbi-chains
zvbid
zvbi-ntsc-cc
